,index,Time,Open,High,Low,Close
269,537,2008-10-27 17:00:00 EDT-0400,1.24942,1.27451,1.23298,1.26824
270,539,2008-10-28 17:00:00 EDT-0400,1.26806,1.29924,1.26258,1.29604
271,541,2008-10-29 17:00:00 EDT-0400,1.29649,1.32982,1.28048,1.29144
272,543,2008-10-30 17:00:00 EDT-0400,1.29144,1.29216,1.26671,1.27238
273,545,2008-11-01 17:00:00 EDT-0400,1.27242,1.27869,1.27242,1.27479
274,547,2008-11-02 17:00:00 EST-0500,1.27469,1.28983,1.25956,1.26431
275,549,2008-11-03 17:00:00 EST-0500,1.26431,1.30484,1.25275,1.29810
276,551,2008-11-04 17:00:00 EST-0500,1.29815,1.31165,1.27936,1.29557
277,553,2008-11-05 17:00:00 EST-0500,1.29557,1.29567,1.26802,1.27159
278,555,2008-11-06 17:00:00 EST-0500,1.27144,1.28512,1.26531,1.27184
279,557,2008-11-07 17:00:00 EST-0500,1.27159,1.27160,1.27159,1.27160
280,559,2008-11-08 17:00:00 EST-0500,1.27190,1.28225,1.27190,1.28160
281,561,2008-11-09 17:00:00 EST-0500,1.28175,1.29270,1.27184,1.27510
282,563,2008-11-10 17:00:00 EST-0500,1.27510,1.28002,1.25073,1.25235
283,565,2008-11-11 17:00:00 EST-0500,1.25235,1.26321,1.24655,1.25060
284,567,2008-11-12 17:00:00 EST-0500,1.25060,1.28565,1.23888,1.27690
285,569,2008-11-13 17:00:00 EST-0500,1.27690,1.28306,1.25724,1.26047
286,571,2008-11-15 17:00:00 EST-0500,1.25951,1.25987,1.25355,1.25361
287,573,2008-11-16 17:00:00 EST-0500,1.25366,1.27422,1.25135,1.26510
288,575,2008-11-17 17:00:00 EST-0500,1.26510,1.27006,1.25670,1.26186
289,577,2008-11-18 17:00:00 EST-0500,1.26184,1.28146,1.24840,1.24892
290,579,2008-11-19 17:00:00 EST-0500,1.24886,1.25937,1.24326,1.24537
291,581,2008-11-20 17:00:00 EST-0500,1.24537,1.26380,1.24217,1.25873
292,583,2008-11-22 17:00:00 EST-0500,1.25873,1.25973,1.25698,1.25908
293,585,2008-11-23 17:00:00 EST-0500,1.25908,1.29571,1.25684,1.29570
294,587,2008-11-24 17:00:00 EST-0500,1.29552,1.30818,1.28042,1.30648
295,589,2008-11-25 17:00:00 EST-0500,1.30676,1.30708,1.28186,1.28794
296,591,2008-11-26 17:00:00 EST-0500,1.28794,1.29684,1.28600,1.29042
297,593,2008-11-27 17:00:00 EST-0500,1.29050,1.29567,1.26460,1.26909
298,595,2008-11-28 17:00:00 EST-0500,1.26909,1.26909,1.26909,1.26909
299,597,2008-11-29 17:00:00 EST-0500,1.26909,1.27215,1.26909,1.27155
300,599,2008-11-30 17:00:00 EST-0500,1.27155,1.27161,1.25824,1.26102
301,601,2008-12-01 17:00:00 EST-0500,1.26112,1.27666,1.25622,1.27144
302,603,2008-12-02 17:00:00 EST-0500,1.27096,1.27421,1.26020,1.27158
303,605,2008-12-03 17:00:00 EST-0500,1.27160,1.28488,1.25494,1.27768
304,607,2008-12-04 17:00:00 EST-0500,1.27770,1.28072,1.26277,1.27162
305,609,2008-12-05 17:00:00 EST-0500,1.27188,1.27188,1.27188,1.27188
306,611,2008-12-06 17:00:00 EST-0500,1.27180,1.27339,1.27179,1.27296
307,613,2008-12-07 17:00:00 EST-0500,1.27301,1.29668,1.27155,1.29638
308,615,2008-12-08 17:00:00 EST-0500,1.29570,1.30010,1.27988,1.29264
309,617,2008-12-09 17:00:00 EST-0500,1.29264,1.30702,1.29032,1.30228
310,619,2008-12-10 17:00:00 EST-0500,1.30230,1.34065,1.29960,1.33520
311,621,2008-12-11 17:00:00 EST-0500,1.33520,1.34152,1.32512,1.33674
